"remote_allowed","normalized_salary","title_idx_num","state_idx_num","formatted_work_type_idx_num","formatted_experience_level_idx_num"
"0.0","87600.0","0.0","12.0","0.0","2.0"
"0.0","175000.0","0.0","6.0","0.0","0.0"
"0.0","135200.0","2316.0","8.0","1.0","2.0"
"0.0","87500.0","413.0","4.0","0.0","2.0"
"0.0","140000.0","128.0","4.0","0.0","3.0"
"0.0","81120.0","0.0","7.0","1.0","2.0"
"0.0","143600.0","0.0","4.0","0.0","3.0"
"0.0","53000.0","28.0","2.0","0.0","0.0"
"1.0","110000.0","0.0","0.0","0.0","0.0"
"0.0","152750.0","0.0","6.0","0.0","0.0"
"0.0","242500.0","0.0","1.0","0.0","3.0"
"1.0","125789.27","0.0","0.0","0.0","1.0"
"0.0","157030.0","0.0","3.0","0.0","2.0"
"0.0","118903.2","0.0","14.0","2.0","2.0"
"0.0","120000.0","0.0","2.0","0.0","2.0"
"0.0","49660.0","0.0","26.0","0.0","0.0"
"0.0","112500.0","45.0","1.0","0.0","1.0"
"0.0","205000.0","0.0","8.0","0.0","6.0"
"0.0","53000.0","374.0","17.0","0.0","1.0"
"0.0","60000.0","602.0","26.0","0.0","1.0"
"0.0","77615.2","0.0","3.0","0.0","1.0"
"0.0","104000.0","2136.0","9.0","0.0","1.0"
"0.0","60000.0","10.0","35.0","0.0","1.0"
"1.0","45718.4","0.0","0.0","0.0","0.0"
"0.0","94800.0","3.0","1.0","0.0","1.0"
"0.0","78000.0","0.0","17.0","0.0","0.0"
"0.0","37440.0","189.0","22.0","0.0","1.0"
"0.0","47320.0","0.0","15.0","0.0","1.0"
"0.0","52000.0","4.0","26.0","1.0","2.0"
"0.0","55816.8","0.0","1.0","0.0","1.0"
"0.0","162600.0","0.0","2.0","0.0","0.0"
"0.0","103362.0","0.0","1.0","0.0","3.0"
"0.0","60000.0","334.0","13.0","0.0","0.0"
"0.0","76788.0","0.0","1.0","3.0","0.0"
"0.0","72500.0","0.0","1.0","0.0","3.0"
"0.0","36608.0","0.0","3.0","2.0","2.0"
"0.0","150000.0","0.0","1.0","0.0","0.0"
"0.0","50000.0","0.0","19.0","0.0","1.0"
"0.0","28080.0","0.0","2.0","0.0","1.0"
"0.0","35360.0","0.0","2.0","0.0","1.0"
"1.0","77500.0","0.0","0.0","0.0","0.0"
"0.0","58240.0","219.0","44.0","3.0","0.0"
"1.0","167500.0","0.0","24.0","0.0","0.0"
"0.0","45760.0","0.0","35.0","0.0","1.0"
"0.0","51206.48","0.0","3.0","0.0","2.0"
"0.0","75920.0","2507.0","22.0","0.0","0.0"
"0.0","47840.0","0.0","54.0","0.0","1.0"
"0.0","57200.0","0.0","5.0","0.0","1.0"
"0.0","75000.0","0.0","29.0","0.0","0.0"
"1.0","50000.0","61.0","37.0","0.0","1.0"
"0.0","77500.0","0.0","12.0","0.0","1.0"
"0.0","82500.0","548.0","4.0","0.0","0.0"
"0.0","152880.0","45.0","29.0","1.0","0.0"
"1.0","115000.0","0.0","0.0","0.0","0.0"
"0.0","156000.0","0.0","1.0","1.0","1.0"
"0.0","175000.0","162.0","57.0","0.0","1.0"
"0.0","35360.0","0.0","5.0","0.0","1.0"
"0.0","265000.0","0.0","1.0","0.0","2.0"
"0.0","43000.0","0.0","100.0","0.0","2.0"
"0.0","192219.0","346.0","59.0","0.0","0.0"
"0.0","62400.0","0.0","3.0","0.0","2.0"
"0.0","197500.0","0.0","3.0","0.0","6.0"
"0.0","135200.0","0.0","6.0","1.0","2.0"
"0.0","50960.0","486.0","22.0","0.0","2.0"
"0.0","130000.0","122.0","6.0","1.0","3.0"
"0.0","120000.0","41.0","6.0","0.0","2.0"
"1.0","102395.0","0.0","0.0","0.0","0.0"
"1.0","52405.6","0.0","0.0","0.0","2.0"
"0.0","205000.0","0.0","3.0","0.0","2.0"
"0.0","160000.0","122.0","9.0","0.0","0.0"
"0.0","66560.0","367.0","16.0","0.0","1.0"
"1.0","215000.0","0.0","1.0","0.0","1.0"
"0.0","131950.0","0.0","1.0","0.0","0.0"
"0.0","88483.2","0.0","39.0","0.0","0.0"
"0.0","76960.0","267.0","0.0","1.0","3.0"
"0.0","39000.0","69.0","25.0","0.0","2.0"
"0.0","26624.0","0.0","19.0","0.0","2.0"
"1.0","55200.0","0.0","1.0","0.0","0.0"
"0.0","70813.6","0.0","38.0","0.0","2.0"
"0.0","200000.0","0.0","1.0","0.0","4.0"
"0.0","141232.0","0.0","1.0","0.0","1.0"
"0.0","110000.0","75.0","1.0","1.0","0.0"
"0.0","57336.0","0.0","1.0","0.0","0.0"
"0.0","205920.0","0.0","105.0","0.0","0.0"
"0.0","102336.0","595.0","14.0","2.0","0.0"
"0.0","44720.0","0.0","10.0","2.0","2.0"
"1.0","97500.0","96.0","0.0","0.0","3.0"
"0.0","49920.0","0.0","1.0","2.0","5.0"
"0.0","250000.0","125.0","1.0","0.0","6.0"
"0.0","49920.0","92.0","3.0","0.0","1.0"
"0.0","75000.0","0.0","128.0","0.0","0.0"
"0.0","47840.0","0.0","14.0","2.0","0.0"
"1.0","85000.0","0.0","24.0","0.0","1.0"
"0.0","40560.0","0.0","3.0","0.0","1.0"
"0.0","38480.0","0.0","1.0","2.0","2.0"
"0.0","100000.0","0.0","4.0","0.0","2.0"
"0.0","25692.0","742.0","38.0","1.0","1.0"
"0.0","260000.0","0.0","76.0","0.0","0.0"
"1.0","162700.0","0.0","0.0","0.0","2.0"
"0.0","74000.0","0.0","3.0","0.0","0.0"
"0.0","69680.0","0.0","3.0","0.0","0.0"
"0.0","84396.0","1110.0","31.0","0.0","1.0"
"0.0","60000.0","0.0","13.0","0.0","3.0"
"0.0","135000.0","1508.0","14.0","0.0","4.0"
"0.0","60320.0","33.0","104.0","0.0","3.0"
"0.0","108680.0","653.0","15.0","0.0","2.0"
"0.0","62500.0","0.0","54.0","0.0","3.0"
"0.0","91500.0","6.0","12.0","0.0","0.0"
"0.0","44000.0","0.0","8.0","0.0","2.0"
"0.0","77500.0","0.0","0.0","0.0","0.0"
"0.0","38480.0","0.0","4.0","0.0","1.0"
"0.0","105000.0","0.0","15.0","0.0","0.0"
"0.0","110000.0","156.0","48.0","0.0","1.0"
"0.0","124800.0","443.0","3.0","0.0","1.0"
"0.0","45760.0","0.0","21.0","0.0","2.0"
"0.0","98800.0","0.0","14.0","1.0","1.0"
"0.0","60632.0","773.0","1.0","0.0","2.0"
"0.0","57200.0","0.0","1.0","0.0","2.0"
"0.0","182500.0","0.0","16.0","0.0","4.0"
"1.0","116150.0","0.0","0.0","0.0","0.0"
"0.0","39000.0","1702.0","18.0","0.0","1.0"
"1.0","60000.0","0.0","0.0","0.0","3.0"
"0.0","200000.0","0.0","2.0","0.0","6.0"
"0.0","45760.0","0.0","9.0","0.0","1.0"
"0.0","275000.0","0.0","1.0","0.0","6.0"
"0.0","43680.0","272.0","92.0","0.0","2.0"
"0.0","167982.0","1751.0","42.0","0.0","4.0"
"0.0","100000.0","0.0","1.0","0.0","1.0"
"0.0","27560.0","2533.0","7.0","2.0","1.0"
"0.0","97000.0","0.0","1.0","0.0","0.0"
"0.0","65000.0","10.0","74.0","0.0","3.0"
"0.0","41600.0","0.0","14.0","2.0","2.0"
"0.0","62500.0","0.0","16.0","0.0","0.0"
"0.0","85000.0","0.0","3.0","0.0","6.0"
"0.0","31512.0","0.0","12.0","2.0","2.0"
"0.0","83200.0","0.0","16.0","0.0","3.0"
"1.0","148450.0","0.0","0.0","0.0","1.0"
"0.0","44272.8","0.0","14.0","2.0","2.0"
"0.0","65000.0","2529.0","1.0","0.0","1.0"
"0.0","82500.0","1856.0","1.0","0.0","0.0"
"1.0","160000.0","0.0","0.0","0.0","0.0"
"1.0","164500.0","0.0","0.0","0.0","0.0"
"0.0","116043.2","0.0","31.0","0.0","1.0"
"0.0","182500.0","0.0","7.0","0.0","2.0"
"0.0","29848.0","0.0","15.0","0.0","3.0"
"0.0","120000.0","0.0","8.0","0.0","0.0"
"0.0","165000.0","0.0","0.0","0.0","3.0"
"0.0","106454.4","488.0","14.0","0.0","1.0"
"0.0","64500.0","0.0","32.0","0.0","3.0"
"1.0","235000.0","0.0","0.0","0.0","0.0"
"1.0","75000.0","0.0","0.0","0.0","1.0"
"0.0","36400.0","395.0","22.0","2.0","1.0"
"0.0","110000.0","0.0","51.0","0.0","0.0"
"0.0","83200.0","0.0","8.0","0.0","2.0"
"0.0","33280.0","459.0","4.0","0.0","0.0"
"1.0","122900.0","0.0","12.0","0.0","0.0"
"0.0","170000.0","0.0","5.0","0.0","1.0"
"0.0","78239.12","0.0","0.0","0.0","0.0"
"0.0","90000.0","0.0","2.0","0.0","2.0"
"1.0","113250.0","0.0","0.0","0.0","2.0"
"0.0","80000.0","0.0","9.0","0.0","3.0"
"0.0","80000.0","0.0","5.0","0.0","0.0"
"0.0","96720.0","0.0","7.0","3.0","0.0"
"0.0","47320.0","706.0","14.0","0.0","1.0"
"0.0","132500.0","14.0","4.0","0.0","1.0"
"0.0","65250.0","0.0","32.0","0.0","0.0"
"0.0","55074.0","0.0","1.0","0.0","5.0"
"0.0","179100.0","0.0","1.0","0.0","2.0"
"0.0","213350.0","0.0","14.0","0.0","4.0"
"0.0","116640.0","0.0","0.0","0.0","0.0"
"0.0","41600.0","0.0","37.0","0.0","1.0"
"0.0","185000.0","0.0","1.0","0.0","0.0"
"0.0","39520.0","28.0","19.0","1.0","3.0"
"0.0","126682.0","0.0","3.0","0.0","1.0"
"0.0","66000.0","0.0","34.0","0.0","1.0"
"0.0","70000.0","0.0","11.0","0.0","3.0"
"0.0","65000.0","0.0","30.0","0.0","1.0"
"1.0","96720.0","24.0","12.0","1.0","0.0"
"1.0","77700.0","0.0","0.0","0.0","1.0"
"0.0","171600.0","0.0","1.0","1.0","0.0"
"0.0","262621.0","0.0","3.0","0.0","0.0"
"0.0","30680.0","731.0","23.0","0.0","0.0"
"0.0","74000.0","57.0","2.0","0.0","0.0"
"0.0","43264.0","0.0","1.0","0.0","3.0"
"0.0","47080.8","0.0","18.0","0.0","1.0"
"0.0","105400.0","32.0","7.0","0.0","1.0"
"0.0","90000.0","0.0","24.0","0.0","0.0"
"0.0","43680.0","0.0","14.0","0.0","1.0"
"0.0","37856.0","0.0","7.0","0.0","2.0"
"0.0","197600.0","1112.0","18.0","1.0","4.0"
"0.0","97018.5","0.0","51.0","0.0","2.0"
"1.0","140000.0","0.0","0.0","0.0","2.0"
"0.0","80000.0","0.0","2.0","0.0","6.0"
"0.0","38043.2","0.0","16.0","0.0","1.0"
"0.0","37440.0","513.0","7.0","0.0","0.0"
"1.0","161200.0","0.0","0.0","1.0","0.0"
"0.0","104000.0","0.0","7.0","1.0","1.0"
"1.0","80000.0","0.0","0.0","0.0","2.0"
"0.0","49416.5","0.0","36.0","0.0","1.0"
"0.0","383900.0","0.0","3.0","0.0","6.0"
"0.0","72036.0","0.0","1.0","0.0","1.0"
"0.0","140200.0","0.0","7.0","0.0","0.0"
"0.0","56160.0","0.0","11.0","2.0","2.0"
"0.0","66560.0","17.0","1.0","0.0","0.0"
"0.0","56160.0","40.0","1.0","0.0","1.0"
"0.0","78500.0","0.0","10.0","0.0","2.0"
"0.0","27040.0","271.0","25.0","6.0","0.0"
"0.0","183050.0","0.0","1.0","0.0","0.0"
"0.0","122500.0","0.0","1.0","0.0","3.0"
"0.0","133950.0","0.0","1.0","0.0","1.0"
"1.0","53500.0","0.0","1.0","0.0","1.0"
"0.0","202950.0","0.0","1.0","0.0","2.0"
"0.0","57824.0","1221.0","18.0","2.0","1.0"
"0.0","130000.0","0.0","16.0","0.0","3.0"
"0.0","119568.8","0.0","26.0","0.0","2.0"
"0.0","36036.0","0.0","44.0","3.0","0.0"
"0.0","202800.0","0.0","5.0","0.0","2.0"
"1.0","100000.0","143.0","0.0","0.0","4.0"
"0.0","160000.0","128.0","3.0","0.0","0.0"
"0.0","137280.0","0.0","6.0","1.0","2.0"
"0.0","64911.0","0.0","3.0","0.0","1.0"
"0.0","337500.0","884.0","47.0","0.0","3.0"
"0.0","62400.0","0.0","9.0","1.0","1.0"
"0.0","32240.0","0.0","22.0","0.0","2.0"
"0.0","90187.5","0.0","32.0","0.0","0.0"
"0.0","134700.0","0.0","39.0","0.0","6.0"
"0.0","79331.2","0.0","1.0","2.0","1.0"
"0.0","39499.2","0.0","32.0","0.0","1.0"
"0.0","176800.0","0.0","47.0","1.0","0.0"
"0.0","188600.0","0.0","1.0","0.0","0.0"
"0.0","42952.0","0.0","2.0","0.0","1.0"
"0.0","127337.5","0.0","8.0","6.0","6.0"
"0.0","42500.0","0.0","17.0","0.0","2.0"
"0.0","103950.0","0.0","1.0","0.0","2.0"
"1.0","70000.0","65.0","34.0","0.0","1.0"
"0.0","36400.0","0.0","37.0","1.0","1.0"
"1.0","150800.0","0.0","1.0","1.0","0.0"
"0.0","162500.0","0.0","14.0","1.0","0.0"
"0.0","41600.0","2285.0","4.0","0.0","1.0"
"1.0","43680.0","0.0","3.0","1.0","1.0"
"0.0","42120.0","13.0","1.0","0.0","1.0"
"0.0","39000.0","276.0","1.0","0.0","1.0"
"0.0","217850.0","0.0","14.0","0.0","0.0"
"0.0","54000.0","0.0","22.0","0.0","1.0"
"0.0","39520.0","2.0","37.0","0.0","0.0"
"0.0","39520.0","0.0","31.0","0.0","1.0"
"0.0","35360.0","622.0","2.0","2.0","1.0"
"0.0","119288.0","0.0","3.0","0.0","0.0"
"0.0","40040.0","583.0","1.0","0.0","2.0"
"0.0","81120.0","1308.0","11.0","1.0","3.0"
"0.0","140000.0","0.0","1.0","0.0","2.0"
"1.0","120000.0","0.0","0.0","0.0","2.0"
"0.0","77500.0","0.0","6.0","0.0","3.0"
"1.0","160000.0","759.0","50.0","0.0","0.0"
"0.0","37440.0","0.0","1.0","0.0","1.0"
"0.0","114108.8","0.0","14.0","0.0","0.0"
"0.0","52000.0","0.0","5.0","0.0","1.0"
"0.0","70200.0","0.0","54.0","0.0","1.0"
"0.0","22880.0","713.0","4.0","0.0","1.0"
"0.0","20782.0","0.0","16.0","2.0","5.0"
"0.0","205000.0","0.0","18.0","0.0","4.0"
"0.0","139900.0","656.0","24.0","0.0","1.0"
"0.0","124312.5","0.0","2.0","0.0","0.0"
"0.0","135000.0","0.0","4.0","0.0","2.0"
"0.0","133500.0","0.0","26.0","0.0","0.0"
"0.0","78000.0","0.0","11.0","1.0","1.0"
"0.0","57500.0","25.0","2.0","0.0","0.0"
"0.0","47500.0","0.0","1.0","0.0","1.0"
"0.0","37440.0","374.0","18.0","1.0","1.0"
"0.0","180000.0","0.0","66.0","0.0","2.0"
"0.0","142000.0","0.0","5.0","0.0","2.0"
"0.0","91520.0","0.0","1.0","0.0","3.0"
"1.0","120000.0","1242.0","0.0","1.0","2.0"
"0.0","36400.0","0.0","4.0","0.0","1.0"
"0.0","129927.2","0.0","14.0","0.0","0.0"
"0.0","37440.0","0.0","32.0","0.0","1.0"
"0.0","80000.0","11.0","3.0","0.0","0.0"
"0.0","50440.0","344.0","16.0","0.0","1.0"
"0.0","183040.0","0.0","3.0","3.0","2.0"
"0.0","128710.4","0.0","14.0","2.0","0.0"
"1.0","88000.0","0.0","11.0","0.0","4.0"
"0.0","90500.80000000002","0.0","1.0","0.0","1.0"
"1.0","100000.0","37.0","0.0","0.0","2.0"
"0.0","59600.0","0.0","2.0","0.0","1.0"
"0.0","65000.0","697.0","4.0","0.0","0.0"
"0.0","90000.0","0.0","35.0","0.0","0.0"
"0.0","77500.0","0.0","4.0","0.0","0.0"
"0.0","185000.0","0.0","3.0","0.0","6.0"
"1.0","62400.0","0.0","0.0","1.0","2.0"
"0.0","112500.0","349.0","13.0","0.0","0.0"
"0.0","95305.0","0.0","3.0","0.0","0.0"
"0.0","35900.8","0.0","28.0","0.0","1.0"
"1.0","95000.0","0.0","0.0","0.0","0.0"
"0.0","29120.0","515.0","10.0","0.0","0.0"
"0.0","179000.0","0.0","1.0","0.0","2.0"
"0.0","105768.0","1691.0","13.0","2.0","0.0"
"0.0","98800.0","4.0","1.0","3.0","0.0"
"0.0","52500.0","0.0","34.0","0.0","1.0"
"0.0","75000.0","6.0","16.0","0.0","0.0"
"0.0","103700.0","0.0","1.0","0.0","4.0"
"0.0","173000.0","0.0","1.0","0.0","0.0"
"0.0","210000.0","0.0","11.0","0.0","2.0"
"0.0","49504.0","1144.0","12.0","1.0","3.0"
"1.0","125000.0","56.0","0.0","0.0","3.0"
"0.0","109000.0","5.0","8.0","0.0","0.0"
"0.0","124800.0","0.0","1.0","0.0","0.0"
"0.0","145600.0","34.0","26.0","1.0","0.0"
"0.0","42640.0","0.0","63.0","0.0","1.0"
"0.0","66375.0","0.0","23.0","0.0","2.0"
"0.0","65520.0","0.0","7.0","1.0","2.0"
"1.0","75000.0","0.0","0.0","0.0","2.0"
"0.0","75000.0","0.0","6.0","0.0","1.0"
"0.0","107120.0","0.0","8.0","1.0","0.0"
"1.0","45760.0","1791.0","0.0","1.0","1.0"
"0.0","75000.0","0.0","9.0","0.0","0.0"
"0.0","82500.0","170.0","50.0","0.0","2.0"
"0.0","39000.0","0.0","3.0","0.0","3.0"
"0.0","51300.0","0.0","20.0","0.0","1.0"
"1.0","80000.0","0.0","68.0","0.0","0.0"
"0.0","134711.20500000002","0.0","1.0","0.0","0.0"
"0.0","61937.5","504.0","40.0","0.0","2.0"
"0.0","155000.0","552.0","1.0","0.0","4.0"
"0.0","173000.0","0.0","19.0","0.0","6.0"
"0.0","58500.0","0.0","5.0","0.0","0.0"
"1.0","158454.0","0.0","0.0","1.0","0.0"
"0.0","165000.0","1060.0","77.0","0.0","4.0"
"0.0","62400.0","0.0","7.0","0.0","0.0"
"0.0","93600.0","0.0","20.0","0.0","1.0"
"0.0","24960.0","0.0","7.0","2.0","2.0"
"0.0","126880.0","0.0","11.0","1.0","0.0"
"0.0","92500.0","6.0","1.0","0.0","0.0"
"0.0","72500.0","2463.0","6.0","0.0","1.0"
"0.0","78000.0","6.0","5.0","1.0","0.0"
"1.0","207900.0","444.0","0.0","0.0","2.0"
"0.0","48880.0","0.0","13.0","1.0","3.0"
"0.0","150000.0","388.0","8.0","0.0","1.0"
"0.0","90000.0","0.0","30.0","0.0","0.0"
"0.0","124800.0","0.0","12.0","2.0","0.0"
"0.0","63232.0","33.0","11.0","0.0","1.0"
"0.0","122500.0","2298.0","1.0","0.0","1.0"
"1.0","157500.0","14.0","0.0","0.0","2.0"
"0.0","172500.0","0.0","3.0","0.0","0.0"
"0.0","40518.4","67.0","22.0","0.0","1.0"
"1.0","71760.0","0.0","0.0","0.0","3.0"
"0.0","47840.0","0.0","33.0","0.0","2.0"
"0.0","118000.0","0.0","14.0","0.0","0.0"
"0.0","67000.0","0.0","35.0","0.0","0.0"
"0.0","60000.0","187.0","18.0","0.0","2.0"
"0.0","112500.0","0.0","2.0","0.0","0.0"
"0.0","61500.0","0.0","2.0","0.0","2.0"
"0.0","156000.0","0.0","15.0","1.0","1.0"
"0.0","48880.0","1078.0","1.0","2.0","1.0"
"0.0","94140.8","0.0","14.0","2.0","6.0"
"0.0","140400.0","335.0","14.0","1.0","0.0"
"0.0","38386.4","0.0","32.0","2.0","0.0"
"0.0","42640.0","0.0","11.0","1.0","0.0"
"0.0","90000.0","102.0","13.0","0.0","0.0"
"0.0","86430.0","37.0","7.0","0.0","0.0"
"0.0","118310.4","0.0","21.0","0.0","1.0"
"0.0","87500.0","0.0","7.0","0.0","2.0"
"0.0","46800.0","0.0","12.0","0.0","2.0"
"0.0","42640.0","142.0","2.0","1.0","2.0"
"0.0","161200.0","3.0","12.0","1.0","0.0"
"0.0","87500.0","225.0","11.0","0.0","2.0"
"0.0","69000.0","1103.0","48.0","0.0","3.0"
"0.0","150000.0","497.0","16.0","0.0","2.0"
"0.0","71580.0","17.0","1.0","0.0","0.0"
"0.0","41184.0","2421.0","2.0","0.0","2.0"
"0.0","58083.99999999999","94.0","16.0","0.0","5.0"
"0.0","43680.0","0.0","3.0","0.0","3.0"
"0.0","97760.0","0.0","7.0","0.0","1.0"
"0.0","46800.0","0.0","1.0","0.0","2.0"
"0.0","101920.0","0.0","1.0","0.0","0.0"
"0.0","151840.0","0.0","2.0","2.0","2.0"
"0.0","130000.0","0.0","14.0","0.0","0.0"
"0.0","35360.0","622.0","18.0","2.0","1.0"
"0.0","78625.0","0.0","3.0","0.0","0.0"
"0.0","78000.0","474.0","18.0","0.0","1.0"
"0.0","92560.0","0.0","5.0","0.0","0.0"
"1.0","49015.2","0.0","0.0","0.0","3.0"
"0.0","45427.2","0.0","14.0","0.0","1.0"
"0.0","74718.0","0.0","9.0","0.0","0.0"
"0.0","22880.0","0.0","4.0","0.0","1.0"
"1.0","35000.0","11.0","0.0","0.0","3.0"
"0.0","145912.0","0.0","1.0","0.0","2.0"
"0.0","134000.0","0.0","1.0","0.0","0.0"
"0.0","51126.4","0.0","3.0","0.0","0.0"
"0.0","86004.84","0.0","25.0","0.0","1.0"
"0.0","157500.0","0.0","48.0","0.0","0.0"
"0.0","137280.0","448.0","10.0","0.0","0.0"
"0.0","47840.0","0.0","16.0","0.0","1.0"
"0.0","114400.0","0.0","21.0","1.0","2.0"
"0.0","32760.0","0.0","25.0","0.0","1.0"
"0.0","60500.0","0.0","2.0","0.0","1.0"
"0.0","150000.0","0.0","6.0","0.0","2.0"
"0.0","46800.0","0.0","3.0","3.0","1.0"
"0.0","121850.0","0.0","23.0","0.0","0.0"
"0.0","192500.0","0.0","12.0","0.0","4.0"
"1.0","150800.0","884.0","0.0","0.0","0.0"
"1.0","75000.0","0.0","2.0","0.0","2.0"
"0.0","31200.0","0.0","36.0","0.0","2.0"
"0.0","65000.0","0.0","2.0","0.0","0.0"
"0.0","92500.0","0.0","16.0","0.0","2.0"
"0.0","59280.0","0.0","1.0","0.0","1.0"
"0.0","45760.0","0.0","44.0","2.0","2.0"
"0.0","104000.0","170.0","9.0","1.0","3.0"
"0.0","36400.0","0.0","2.0","2.0","1.0"
"1.0","72800.0","954.0","0.0","1.0","3.0"
"0.0","64500.0","0.0","49.0","0.0","2.0"
"0.0","85000.0","1123.0","11.0","0.0","0.0"
"0.0","140000.0","0.0","5.0","0.0","0.0"
"0.0","127192.0","0.0","10.0","0.0","0.0"
"0.0","178539.46","0.0","8.0","0.0","2.0"
"0.0","62400.0","0.0","3.0","0.0","2.0"
"0.0","128500.0","0.0","2.0","0.0","0.0"
"1.0","197600.0","912.0","12.0","0.0","0.0"
"1.0","240000.0","0.0","2.0","0.0","4.0"
"0.0","201000.0","0.0","28.0","0.0","2.0"
"0.0","56420.0","0.0","1.0","2.0","2.0"
"1.0","112500.5","0.0","0.0","0.0","1.0"
"0.0","34403.2","0.0","42.0","2.0","1.0"
"0.0","78000.0","631.0","18.0","0.0","0.0"
"0.0","50000.0","22.0","0.0","0.0","0.0"
"0.0","41600.0","0.0","38.0","2.0","1.0"
"0.0","46000.0","249.0","6.0","0.0","3.0"
"0.0","92500.0","0.0","9.0","0.0","3.0"
"0.0","174350.0","0.0","0.0","0.0","0.0"
"0.0","41600.0","0.0","9.0","0.0","1.0"
"0.0","254340.0","0.0","266.0","0.0","0.0"
"0.0","39520.0","1726.0","3.0","0.0","0.0"
"0.0","41600.0","1619.0","34.0","4.0","5.0"
"0.0","56291.775","0.0","12.0","0.0","1.0"
"0.0","69680.0","1919.0","26.0","0.0","3.0"
"0.0","115000.0","42.0","42.0","0.0","0.0"
"1.0","160000.0","0.0","0.0","0.0","0.0"
"0.0","80000.0","689.0","88.0","0.0","3.0"
"0.0","40560.0","0.0","6.0","0.0","1.0"
"1.0","135000.0","0.0","9.0","0.0","0.0"
"0.0","51168.0","0.0","2.0","0.0","1.0"
"1.0","110300.0","1919.0","0.0","0.0","2.0"
"0.0","50000.0","0.0","6.0","0.0","1.0"
"0.0","37440.0","0.0","20.0","2.0","1.0"
"0.0","50000.0","135.0","26.0","0.0","1.0"
"0.0","158080.0","0.0","1.0","0.0","2.0"
"0.0","287500.0","0.0","2.0","0.0","0.0"
"0.0","92500.0","1041.0","12.0","0.0","0.0"
"1.0","137000.0","1492.0","0.0","0.0","2.0"
"0.0","41600.0","0.0","17.0","0.0","3.0"
"0.0","62400.0","273.0","40.0","0.0","1.0"
"0.0","37980.8","0.0","14.0","3.0","1.0"
"0.0","66560.0","0.0","38.0","0.0","2.0"
"0.0","45760.0","720.0","16.0","0.0","1.0"
"0.0","78191.0","0.0","3.0","0.0","5.0"
"0.0","290250.0","187.0","1.0","0.0","2.0"
"0.0","29120.0","0.0","40.0","2.0","1.0"
"0.0","38480.0","538.0","21.0","0.0","1.0"
"1.0","525000.0","0.0","0.0","0.0","6.0"
"0.0","104500.0","0.0","14.0","0.0","1.0"
"0.0","77500.0","0.0","3.0","0.0","2.0"
"1.0","95000.0","0.0","19.0","1.0","1.0"
"1.0","113000.0","0.0","15.0","0.0","0.0"
"0.0","72800.0","0.0","13.0","0.0","0.0"
"0.0","160000.0","0.0","4.0","0.0","2.0"
"0.0","40040.0","0.0","2.0","0.0","1.0"
"0.0","62400.0","131.0","13.0","0.0","1.0"
"0.0","161200.0","0.0","2.0","1.0","0.0"
"0.0","107120.0","0.0","11.0","1.0","0.0"
"0.0","130000.0","104.0","11.0","0.0","0.0"
"0.0","110000.0","1739.0","12.0","0.0","0.0"
"1.0","180000.0","0.0","4.0","0.0","0.0"
"0.0","34590.4","1275.0","12.0","2.0","0.0"
"0.0","70000.0","0.0","52.0","0.0","2.0"
"0.0","27040.0","0.0","10.0","2.0","1.0"
"0.0","26400.0","0.0","11.0","1.0","0.0"
"0.0","57350.0","0.0","3.0","0.0","3.0"
"0.0","107250.0","0.0","1.0","0.0","0.0"
"0.0","45156.8","0.0","1.0","0.0","2.0"
"0.0","42328.0","0.0","1.0","0.0","0.0"
"0.0","60800.0","0.0","1.0","0.0","0.0"
"0.0","72969.0","17.0","14.0","0.0","0.0"
"0.0","72800.0","0.0","33.0","0.0","1.0"
"0.0","125000.0","1482.0","30.0","0.0","3.0"
"0.0","145000.0","158.0","22.0","0.0","0.0"
"0.0","39500.0","0.0","3.0","0.0","0.0"
"0.0","90000.0","1405.0","8.0","0.0","0.0"
"0.0","62400.0","0.0","3.0","0.0","1.0"
"0.0","95000.0","0.0","3.0","0.0","0.0"
"0.0","175000.0","0.0","48.0","0.0","0.0"
"0.0","56500.0","0.0","20.0","0.0","0.0"
"0.0","115000.0","316.0","1.0","0.0","2.0"
"0.0","65000.0","115.0","6.0","0.0","1.0"
"0.0","237500.0","0.0","9.0","0.0","0.0"
"0.0","124800.0","104.0","14.0","1.0","0.0"
"0.0","77500.0","0.0","3.0","0.0","0.0"
"1.0","181760.0","0.0","0.0","0.0","4.0"
"0.0","83200.0","0.0","2.0","0.0","0.0"
"0.0","127500.0","0.0","20.0","0.0","2.0"
"0.0","106080.0","600.0","5.0","1.0","3.0"
"0.0","160000.0","0.0","58.0","0.0","2.0"
"0.0","173607.2","0.0","1.0","0.0","0.0"
"0.0","178360.0","0.0","1.0","2.0","0.0"
"0.0","91350.0","0.0","18.0","0.0","2.0"
"0.0","31200.0","0.0","13.0","0.0","1.0"
"1.0","143800.0","0.0","0.0","0.0","0.0"
"0.0","104750.0","0.0","1.0","0.0","0.0"
"0.0","93600.0","0.0","6.0","1.0","1.0"
"0.0","70720.0","872.0","1.0","3.0","3.0"
"1.0","105040.0","381.0","0.0","1.0","0.0"
"1.0","93600.0","307.0","6.0","0.0","3.0"
"0.0","133712.8","936.0","1.0","0.0","0.0"
"0.0","135000.0","14.0","1.0","0.0","3.0"
"0.0","97500.0","34.0","2.0","0.0","0.0"
"0.0","100000.0","1806.0","16.0","0.0","0.0"
"0.0","125000.0","0.0","1.0","0.0","0.0"
